*2020_STATIONINFO_INFOSTATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*DEFINITIONS_DÉFINITIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
************************************2020_STATIONINFO_INFOSTATION************************************,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAPS_ID,Station_Name,Status,Location_Address,City,P/T,Postal_Code,Timezone,Latitude,Longitude,Elevation,Start_Year,End_Year,Combined_Stations,Inlet_Height,Network,SO2,CO,NO2,NO,NOX,O3,PM_25_Continuous,PM_10_Continuous,PM_2.5_RM,PM10-2.5,PM2.5_SPEC,VOC,Carbonyl,PAH,Site_Type,Urbanization,Neighbourhood,Land_Use,Scale,PC,CD,CSD,CMA/CA,AQMS_Airzone,Core_Site
Identifiant_SNPA,Nom de la station,Statut,Emplacement_Address,Ville,P/T,Code_postal,Fuseau_horaire,Latitude,Longitude,Élévation,Début_année,Fin_année,Stations_combinées,Hauteur_entrée,Réseau,SO2,CO,NO2,NO,NOX,O3,PM25_en_continu,PM10_en_continu,PM_2.5_MR,PM10-2.5,PM2.5_SPEC,COV,Carbonyle,HAP,Type_de_site,Urbanisation,Quartier,Utilisation_du_sol,Échelle,PC,CD,CSD,CMA/CA,SGQA_zones_atmosphérique,Sites_principaux
90401,770 FIRST STREET S.E.,0,770 FIRST STREET S.E.,MEDICINE HAT,ALBERTA,,-7,50.05,-110.66667,686,1974-01-01,31/08/1979,,,N,,,,,,,,,,,,,,,PE,MU,P3,C,na,Medicine Hat (AB.),01. Division No. 1,"Medicine Hat, CY 01 006","805. Medicine Hat, CA/AR",South Saskatchewan,
90402,CRESCENT HEIGHTS,1,12TH ST NW & DIVISION AVE.,MEDICINE HAT,ALBERTA,T1A 6A4,-7,50.04893,-110.68116,709,2004-01-01,,,4.5,N,,X,X,X,X,X,X,,,,,,,,PE,MU,P3,R,NE,Medicine Hat (AB.),01. Division No. 1,"Medicine Hat, CY 01 006","805. Medicine Hat, CA/AR",South Saskatchewan,
90501,13 ST. & 9 AVENUE S.,0,13 ST. & 9 AVENUE S.,LETHBRIDGE,ALBERTA,,-7,49.695,-112.82278,909,1974-01-01,30/06/1982,,,N,,,,,,,,,,,,,,,PE,MU,P3,R,na,Lethbridge (AB.),02. Division No. 2,"Lethbridge, CY 02 012","810. Lethbridge, CMA/RMR",South Saskatchewan,
90502,LETHBRIDGE,1,,LETHBRIDGE,ALBERTA,T1H 5K9,-7,49.71621,-112.8006,918,2003-01-01,,,4,N,X,X,X,X,X,X,X,,,,,,,,PE,MU,P3,I,NE,Lethbridge (AB.),02. Division No. 2,"Lethbridge, CY 02 012","810. Lethbridge, CMA/RMR",South Saskatchewan,
90601,FORT SASKATCHEWAN,1,9209A-96 AVE,FORT SASKATCHEWAN,ALBERTA,T8L 1E7,-7,53.69874,-113.22285,628,1986-01-01,,,5.8,N,X,X,X,X,X,X,X,,,,,,,,T,SU,P3,R,NE,Fort Saskatchewan (AB.),11. Division No. 11,"Fort Saskatchewan, CY 11 056","835. Edmonton, CMA/RMR",North Saskatchewan,
90602,RANGE ROAD 220,1,RGE RD 220 & RIVER ROAD,FORT SASKATCHEWAN,ALBERTA,T8L 4G1,-7,53.75236,-113.12589,625,2004-01-01,,,5,N,,,X,X,X,,,,,,,,,,RB,NU,P2,A,MD,none,11. Division No. 11,"Fort Saskatchewan, CY 11 057","835. Edmonton, CMA/RMR",North Saskatchewan,
90603,ROSS CREEK,1,100 AVE EAST OF 109ST.,FORT SASKATCHEWAN,ALBERTA,T8L 0A9,-7,53.71622,-113.19994,620,2004-01-01,,,5,N,X,,X,X,X,,,,,,,,,,PE,SU,P3,R,MD,Fort Saskatchewan (AB.),11. Division No. 11,"Fort Saskatchewan, CY 11 058","835. Edmonton, CMA/RMR",North Saskatchewan,
90604,SCOTFORD,0,RGE RD 214 TWP RD 560,FORT SASKATCHEWAN,ALBERTA,,-7,53.79142,-113.07867,648,2004-01-01,2014-12-31,,,N,X,,,,,,,,,,,,,,RB,NU,P1,A,RE,none,11. Division No. 11,"Fort Saskatchewan, CY 11 059","835. Edmonton, CMA/RMR",North Saskatchewan,
90605,STATION 401,0,HWY 636 RGE RD 223,FORT SASKATCHEWAN,ALBERTA,,-7,53.7107,-113.16461,619,2004-01-01,2010-12-31,,,N,,,X,X,X,,,,,,,,,,RB,NU,P2,A,RE,Fort Saskatchewan (AB.),11. Division No. 11,"Fort Saskatchewan, CY 11 060","835. Edmonton, CMA/RMR",North Saskatchewan,
90606,BRUDERHEIM,0,,BRUDERHEIM,ALBERTA,,-7,53.799988,-112.92781,632,2010-01-01,2016-03-01,90609,,N,X,,X,X,X,X,X,X,,,,,,,RB,NU,P2,R,NE,none,10. Division No. 10,"Bruderheim, T, 10 058","835. Edmonton, CMA/RMR",North Saskatchewan,
90607,GIBBONS,1,behind 4807 50 Ave,GIBBONS,ALBERTA,T0A 1N0,-7,53.827241,-113.327174,673,2016-03-01,,,4.1,N,X,,X,X,X,X,X,,,,,,,,PE,SU,P2,R,,,,,,North Saskatchewan,
90608,REDWATER,1,4704-49 ave,REDWATER,ALBERTA,T0A 2W0,-7,53.95183,-113.105857,627,2017-01-01,,,4.3,N,X,,X,X,X,X,X,,,,,,,,PE,SU,P2,R,,,,,,North Saskatchewan,
90609,BRUDERHEIM-1,1,5321 48 Street,BRUDERHEIM,ALBERTA,T0B 0S0,-7,53.805629,-112.925851,630,2016-03-01,,90606,4,N,X,,X,X,X,X,X,,,,,,,,PE,SU,P2,O,,,,,,North Saskatchewan,
90701,ATHABASCA VALLEY-FORT MCMURRAY,1,FRANKLIN AVENUE ,FORT MCMURRAY,ALBERTA,T9H 4H1,-7,56.73341,-111.39047,260,1986-01-01,,,4,N,X,X,X,X,X,X,X,,,,,,,,PE,MU,P3,W,NE,Fort McMurray (AB.),16. Division No. 16,"Wood Buffalo, RGM 16 037","860. Wood Buffalo, CA/AR",Lower Athabasca,
90702,PATRICIA MCINNES-FORT MCMURRAY,1,TIMBERLEA SUBDIVISION,FORT MCMURRAY,ALBERTA,T9K 2H5,-7,56.75139,-111.47662,355,1999-01-01,,,4,N,X,,X,X,X,X,X,,,,,,,,PE,MU,P3,R,NE,Fort McMurray (AB.),16. Division No. 16,"Wood Buffalo, RGM 16 038","860. Wood Buffalo, CA/AR",Lower Athabasca,
90703,MILLENNIUM-FENCELINE,0,,FORT MCMURRAY,ALBERTA,,-7,56.969267,-111.40065,340,2005-01-01,2015-12-31,,,N,X,,X,X,X,,,,,,,,,,PS,NU,P1,F,MD,none,16. Division No. 16,"Wood Buffalo, RGM 16 039","860. Wood Buffalo, CA/AR",Lower Athabasca,
90801,BERTHA GANTER-FORT MCKAY,1,MAIN STREET,FORT MACKAY,ALBERTA,,-7,57.18941,-111.6405,268,1991-01-01,,,4,N,X,,X,X,X,X,X,,,,,,,,RB,NU,P2,F,NE,none,16. Division No. 16,"Fort Mackay, S-É 16 859","860. Wood Buffalo, CA/AR",Lower Athabasca,
90802,LOWER CAMP,1,LOWER CAMP,FORT MACKAY,ALBERTA,,-7,57.02681,-111.5007,247,2004-01-01,,,4,N,X,,,,,,,,,,,,,,PS,NU,P1,I,MD,none,16. Division No. 16,"Wood Buffalo, RGM 16 039","860. Wood Buffalo, CA/AR",Lower Athabasca,
90803,MILDRED LAKE,0,SYNCRUDE AIRSTRIP,FORT MACKAY,ALBERTA,,-7,57.05,-111.56444,313,2001-01-01,2015-12-31,,4,N,X,,,,,,,,,,,,,,PS,NU,P1,I,MD,none,16. Division No. 16,"Wood Buffalo, RGM 16 040","860. Wood Buffalo, CA/AR",Lower Athabasca,
90804,MANNIX,0,MANNIX,FORT MACKAY,ALBERTA,,-7,56.96791,-111.4824,331,2001-01-01,2017-12-31,,4,N,X,,,,,,,,,,,,,,PS,NU,P1,I,MD,none,16. Division No. 16,"Wood Buffalo, RGM 16 041","860. Wood Buffalo, CA/AR",Lower Athabasca,
90805,BUFFALO VIEWPOINT,1,BUFFALO VIEWPOINT,FORT MACKAY,ALBERTA,,-7,56.99647,-111.59295,336,2001-01-01,,,4,N,X,,X,X,X,X,X,,X,X,X,X,,X,PS,NU,P1,I,MD,none,16. Division No. 16,"Wood Buffalo, RGM 16 042","860. Wood Buffalo, CA/AR",Lower Athabasca,
90806,SYNCRUDE UE1-FORT MCKAY SOUTH,1,,FORT MACKAY,ALBERTA,,-7,57.1492,-111.6424,342,2004-01-01,,,4,N,X,,X,X,X,X,X,,,,,,,,PS,NU,P1,F,NE,none,16. Division No. 16,"Wood Buffalo, RGM 16 043","860. Wood Buffalo, CA/AR",Lower Athabasca,
90807,WAPASU CREEK,1,LOCATED OUSTIDE APPROVAL BOUNDARIES AT PTI CAMP,WAPASU,ALBERTA,T9H,-7,57.26176,-111.037,429,2015-01-01,,,,N,X,,X,X,X,X,X,,,,,,,,RB,NU,P1,F,na,none,16. Division No. 16,"Wood Buffalo, SM 16 037","860. Wood Buffalo, CA/AR",Lower Athabasca,
90808,STONY MOUNTAIN_CONKLIN,1,1-33-076-08 W4,CONKLIN,ALBERTA,,-7,55.621408,-111.17269,673,2016-01-01,,,,N,X,,X,X,X,X,X,,,,,,,,RB,NU,P1,I,MI,none,16. Division No. 16,"Wood Buffalo, SM 16 037","860. Wood Buffalo, CA/AR",Lower Athabasca,
90901,ROYAL PARK _RLPK_,0,ROYAL PARK,VEGREVILLE,ALBERTA,,-7,53.57528,-112.19389,656,1993-01-01,2014-12-31,,,N,,,,,,,,,,,,,,,RB,NU,P1,A,na,none,10. Division No. 10,"Minburn County No. 27, MD 10 026",,North Saskatchewan,
91001,ESTHER,0,ESTHER,ESTHER,ALBERTA,T0J 1H0,-7,51.66975,-110.20653,707,1994-01-01,2017-01-01,,3,C,,,,,,X,,,,,,,,,RB,NU,P1,A,RE,none,04. Division No. 4,"Special Area No. 4, SA 04 020",,Red Deer,
91101,ELK ISLAND NATIONAL PARK,1,NATIONAL PARK,ELK ISLAND,ALBERTA,T8L 4B6,-7,53.68238,-112.86812,714,2004-01-01,,,3,N,X,,X,X,X,X,X,,,,,,,,RB,NU,P1,W,RE,none,11. Division No. 11,"Strathcona County, SM 11 052","835. Edmonton, CMA/RMR",North Saskatchewan,
91201,HIGHTOWER RIDGE,0,SE 11 54 2 W6,HIGHTOWER RIDGE,ALBERTA,,-7,53.64675,-118.17837,1500,1997-01-01,2012-12-31,,,N,X,,X,X,X,X,,,,,,,,,RB,NU,P1,F,na,none,14. Division No. 14,"Yellowhead County, MD 14 003",,Upper Athabasca,
91301,TOMAHAWK,1,SE 2 51 6 W5,TOMAHAWK,ALBERTA,,-7,53.37255,-114.76835,789,1997-01-01,,,2,N,X,,X,X,X,X,X,,,,,,,,RB,NU,P1,A,UR,none,11. Division No. 11,"Parkland County, CM 11 034","835. Edmonton, CMA/RMR",North Saskatchewan,
91401,VIOLET GROVE,1,SE 17 48 08 W5,VIOLET GROVE,ALBERTA,T0E,-7,53.14222,-115.13806,1000,1997-01-01,,,2,N,X,,X,X,X,X,,,,,,,,,RB,NU,P1,A,RE,none,11. Division No. 11,"Brazeau county, MD 11 032",,North Saskatchewan,
91501,BEAVERLODGE,1,BEAVERLODGE RESEARCH FARM,BEAVERLODGE,ALBERTA,T0H 0C0,-7,55.19634,-119.39682,762,1998-01-01,,,4.5,N,X,,X,X,X,X,X,,,,,,,,RB,SU,P2,A,RE,Beaverlodge (AB.),19. Division No. 19,"Grande Prairie County No. 1, CM 19 006","850. Grande Prairie, CA/AR",Peace,
91601,CARROT CREEK,1,SE 31 53 13 W5 ,CARROT CREEK,ALBERTA,T0E 0G0,-7,53.621062,-115.869155,800,1998-01-01,,,2,N,X,,X,X,X,X,,,,,,,,,RB,NU,P1,A,NE,none,14. Division No. 14,"Yellowhead County, MD 14 003",,Upper Athabasca,
91701,STEEPER,1,NE 12 48 22 W5,STEEPER,ALBERTA,,-7,53.1325,-117.09111,1400,1998-01-01,,,2,N,X,,X,X,X,X,X,,,,,,,,RB,NU,P1,F,NE,none,14. Division No. 14,"Yellowhead County, MD 14 003",,Upper Athabasca,
91801,FORT CHIPEWYAN,1,FORT CHIPEWYAN ,FORT CHIPEWYAN,ALBERTA,T0P 1P0,-7,58.70879,-111.17683,238,1999-01-01,,,2,N,X,,X,X,X,X,X,,,,,,,,RB,NU,P1,W,NE,none,16. Division No. 16,"Wood Buffalo, RGM 16 037","860. Wood Buffalo, CA/AR",Lower Athabasca,
91901,CAROLINE,1,16-30-034-5 W5,CAROLINE,ALBERTA,T0M 1C0,-7,51.94687,-114.69744,1140,2000-01-01,,,2,N,X,,X,X,X,X,X,,,,,,,,RB,NU,P1,A,NE,none,09. Division No. 9,"Cleanwater county, MD 09 002",,North Saskatchewan,
92001,HENRY PIRKER STATION,1,10327 - 107 AVENUE,GRANDE PRAIRIE,ALBERTA,T8V 1M4,-7,55.1766,-118.8078,658,2004-01-01,,,5,N,X,X,X,X,X,X,X,,,,,,,,PE,MU,P3,W,NE,Grande Prairie (AB.),19. Division No. 19,"Grande Prairie County No. 1, CM 19 006","850. Grande Prairie, CA/AR",Peace,
92101,ALBIAN MINE SITE,0,,BITUMOUNT,ALBERTA,,-7,57.2808,-111.5257,291,2004-01-01,2012-12-31,,,N,X,,X,X,X,,,,,,,,,,PS,NU,P1,F,MD,none,16. Division No. 16,"Wood Buffalo, SM 16 043","860. Wood Buffalo, CA/AR",Lower Athabasca,
92102,ALBIAN MUSKEG RIVER,0,,BITUMOUNT,ALBERTA,,-7,57.24933,-111.5085,291,2010-01-01,2015-12-31,,,N,X,,X,X,X,,,,,,,,,,PS,NU,P1,O,MD,none,16. Division No. 16,"Wood Buffalo, SM 16 037","860. Wood Buffalo, CA/AR",Lower Athabasca,
92201,LAMONT,1,RGE RD 203 & TWP RD 550,LAMONT,ALBERTA,T0B 2R0,-7,53.76036,-112.88017,767,2004-01-01,,,5,N,X,,X,X,X,X,X,,,,,,,,RB,NU,P1,A,NE,none,10. Division No. 10,"Lamont County, CM 10 058",,North Saskatchewan,
92301,REDWATER-FENCELINE,0,"HWY 643, SOUTH of TWP RD 564",REDWATER,ALBERTA,T0A 2W0,-7,53.84369,-113.09922,631,2004-01-01,2015-12-31,,,N,X,,X,X,X,,,,,,,,,,PS,NU,P1,I,NE,none,18. Division No. 18,"Sturgeon Lake 154A, IRIR 18 818","835. Edmonton, CMA/RMR",North Saskatchewan,
92401,ACME GRAINGER,0,RANGE ROAD 244,GRAINGER,ALBERTA,T0M 0L0,-7,51.48377,-113.33185,844,2005-01-01,2005-12-31,,,N,,,,,,,,,,,,,,,RB,NU,P1,A,na,none,05. Division No. 5,"Kneehill County, MD 05 041","825. Calgary, CMA/RMR",Red Deer,
92501,BENTLEY _PORTABLE_,0,RANGE ROAD 11,JARVIE,ALBERTA,T0G 1H0,-7,54.45778,-114.0306,907,2005-01-01,2014-12-31,,,N,,,,,,,,,,,,,,,RB,NU,P1,A,na,none,17. Division No. 17,"Lesser Slave River No.124, MD 17 033",,Upper Athabasca,
92601,BRETON,1,Hwy 20,BRETON,ALBERTA,T0C 0P0,-7,53.0903,-114.46061,900,2005-01-01,,,5,N,X,,X,X,X,X,,,,,,,,,RB,NU,P2,A,UR,none,11. Division No. 11,"Brazeau county, MD 11 032",,North Saskatchewan,
92701,CROSSFIELD-CARSTAIRS _PORTABLE_,0,1 AVE NE,AIRDRIE,ALBERTA,T4B 1R1,-7,51.2924,-114.0028,1099,2005-01-01,2007-12-31,,,N,X,,X,X,,X,,,,,,,,,PE,MU,P3,R,NE,Airdrie (AB.),06. Division No. 6,"Airdrie, CY 06 021","825. Calgary, CMA/RMR",South Saskatchewan,
92801,DRAYTON VALLEY,1,48 AVE,DRAYTON VALLEY,ALBERTA,T7A 1J7,-7,53.220024,-114.984207,858,2005-01-01,,,5,N,,,,,,,X,,,,,,,,PE,SU,P2,R,NE,Drayton Valley (AB.),11. Division No. 11,"Drayton Valley, T 11 032",,North Saskatchewan,
92901,EDSON,1,7 AVE,EDSON,ALBERTA,T7E 1B5,-7,53.593771,-116.395822,894,2005-01-01,,,,N,X,,X,X,X,X,X,,,,,,,,PE,SU,P2,I,NE,Edson (AB.),14. Division No. 14,"Edson, T 14 024",,Upper Athabasca,
93001,EVERGREEN PARK,1,,GRANDE PRAIRIE,ALBERTA,,-7,55.1172,-118.7647,645,2005-01-01,,,,N,X,,,,,,X,,,,,,,,RB,NU,P4,F,UR,Grande Prairie (AB.),19. Division No. 19,"Grande Prairie County No. 1, CM 19 006","850. Grande Prairie, CA/AR",Peace,
93101,GENESEE,1,RANGE ROAD 15 ,GENESEE,ALBERTA,T0C 2M0,-7,53.3016,-114.2211,772,2005-01-01,,,,N,X,,X,X,X,X,X,,,,,,,,RB,NU,P1,A,NE,none,11. Division No. 11,"Thorsby, VL 11 021","835. Edmonton, CMA/RMR",North Saskatchewan,
93201,HINTON,0,,HINTON,ALBERTA,,-7,53.42941,-117.54485,1215,,,,,N,,,,,,,,X,,,,,,,RB,SU,P2,O,na,Hinton (AB.),14. Division No. 14,"Hinton, T 14 019",,Upper Athabasca,
93202,HINTON,1,PRIVATE ROAD,HINTON,ALBERTA,T7V 2G3,-7,53.427301,-117.544067,1215,2005-01-01,,,,N,X,,X,X,X,X,X,,,,,,,,RB,SU,P2,O,NE,Hinton (AB.),14. Division No. 14,"Hinton, T 14 019",,Upper Athabasca,
93301,JAMES RIVER,0,RANGE ROAD 33,CREMONA,ALBERTA,T0M 0R0,-7,51.5437,-114.361,1045,2005-01-01,2014-12-31,,,N,,,,,,,,,,,,,,,RB,NU,P1,A,na,none,06. Division No. 6,"Cremona, VL 06 031","825. Calgary, CMA/RMR",Red Deer,
93401,LACOMBE,0,,BEISEKER,ALBERTA,T0M 0G0,-7,51.2853,-113.4376,850,2005-01-01,2006-12-31,,,N,,,,,,,,,,,,,,,RB,NU,P1,A,na,none,06. Division No. 6,"Beiseker, VL 06 024","825. Calgary, CMA/RMR",South Saskatchewan,
93501,LIBERTY PARK,0,,PINE LAKE,ALBERTA,,-7,52.1249,-113.4921,884,2005-01-01,2014-12-31,,,N,,,,,,,,,,,,,,,RB,NU,P1,A,na,none,08. Division No. 8,"Red Deer County, CM 08 001",,Red Deer,
93601,LIMESTONE MOUNTAIN _RAVEN_,0,,ROCKY MOUNTAIN,ALBERTA,,-7,51.93045,-115.42796,2106,2005-01-01,2005-12-31,,,N,,,,,,,,,,,,,,,RB,NU,P1,O,na,none,09. Division No. 9,"Cleanwater county, MD 09 002",,North Saskatchewan,
93701,MALMO,0,TOWNSHIP ROAD 402,MIRROR,ALBERTA,T0B 3C0,-7,52.4302,-113.1045,823,2005-01-01,2005-12-31,,,N,,,,,,,,,,,,,,,RB,NU,P1,A,na,none,08. Division No. 8,"Lacombe County, CM 08 022",,Red Deer,
93801,MEADOWS,1,RANGE ROAD 34,WARBUG,ALBERTA,T0C 2T0,-7,53.53,-114.6361,753,2005-01-01,,,,N,X,,X,X,X,,,,,,,,,,RB,NU,P1,A,NE,none,11. Division No. 11,"Warburg, VL 11 024","835. Edmonton, CMA/RMR",North Saskatchewan,
93901,POWER,1,RANGE ROAD 35,THORSBY,ALBERTA,T0E 0A0,-7,53.633,-114.4199,774,2005-01-01,,,,N,X,,X,X,X,,X,,,,,,,,RB,NU,P2,A,NE,none,11. Division No. 11,"Thorsby, VL 11 021",,Upper Athabasca,
94001,SMOKY HEIGHTS,1,GOODWIN ROAD,DEBOLT,ALBERTA,T0H 1B0,-7,55.402658,-118.280945,638,2005-01-01,,,,N,X,,,,,,X,,,,,,,,RB,NU,P1,A,UR,none,18. Division No. 18,"Greenview No. 16, MD 18 015",,Peace,
94101,SUNDRE TOWNSIDE,0,RANGE ROAD 34,MADDEN,ALBERTA,T0M 1L0,-7,51.4845,-114.3752,1085,2005-01-01,2005-12-31,,,N,,,,,,,,,,,,,,,RB,NU,P1,A,na,none,06. Division No. 6,"Rockview No. 44, MD 06 014","825. Calgary, CMA/RMR",Red Deer,
94201,WAGNER,0,RANGE ROAD 24,SUNNYBROOK,ALBERTA,T0C 2M0,-7,53.3845,-114.4086,750,2005-01-01,2009-12-31,,,N,X,,X,X,X,,,,,,,,,,RB,NU,P1,A,na,none,11. Division No. 11,"Leduc County, CM 11 012","835. Edmonton, CMA/RMR",North Saskatchewan,
94202,WAGNER-2,1,,SUNNYBROOK ,ALBERTA,T0E 2H0,-7,53.4243,-114.3749,684,2010-01-01,,,,N,X,,X,X,X,,,,,,,,,,RB,NU,P1,F,UR,none,11. Division No. 11,"Wabamun 133A, IRI 11 034","835. Edmonton, CMA/RMR",North Saskatchewan,
94301,COLD LAKE SOUTH,1,15 AVE,COLD LAKE,ALBERTA,T9M 1T6,-7,54.414014,-110.232939,556,2007-01-01,,,,N,X,,X,X,X,X,X,,,,,,,,PE,SU,P2,R,NE,Cold Lake (B.C.),12. Division No. 12,"Cold Lake, CY 12 002","845. Cold Lake, CA/AR",Lower Athabasca,
94401,ST. LINA,1,,ST LINA,ALBERTA,T0A 2Z0,-7,54.2165,-111.5026,679,2010-01-01,,,,N,X,,X,X,X,X,X,,,,,,,,RB,SU,P1,F,UR,Grand Centre (B.C.),12. Division No. 12,"St. Paul County No. 19, MD 12 014",,North Saskatchewan,
94500,JOUSSARD,1,,JOUSSARD,ALBERTA,T0G 0V0,,55.34625,-115.89975,670,2018-01-01,,,6,C,,,,,,X,,,,,,,,,RB,NU,P1,F,RE,Joussard (AB),,Big Lakes County,,,
94601,ANZAC - WBEA,1,264 STONY MOUNTAIN RD.,ANZAC,ALBERTA,T0P 1J0,-7,56.44928,-111.03722,0,2012-01-01,,,,N,X,,X,X,X,X,X,,,,,,,,RB,NU,P1,R,UR,none,05. Division No. 5,"Drumheller, T 05 026","860. Wood Buffalo, CA/AR",Lower Athabasca,
100102,SAPPERTON,0,100 RICHMOND STREET,METRO VAN - NEW WESTMINSTER,BRITISH COLUMBIA,V3L 4B3,-8,49.22167,-122.89861,61,1974-01-01,31/12/1996,,,N,,,,,,,,,,,,,,,PE,LU,P5,R,na,Vancouver (B.C.),15. Greater Vancouver,"New Westminster, CY 15 029","933. Vancouver, CMA/RMR",Lower Fraser Valley,
100103,NEW WESTMINSTER,1,SHERBROOKE AND COLUMBIAN STREETS,METRO VAN - NEW WESTMINSTER,BRITISH COLUMBIA,V3L 3L5,-8,49.227045,-122.894487,45,2016-01-01,,,,N,,,X,X,X,X,X,,,,,,,,PE,LU,P5,R,NE,Vancouver (B.C.),15. Greater Vancouver,"New Westminster, CY 15 029","933. Vancouver, CMA/RMR",Lower Fraser Valley,
100104,SOUTH CAMBIE,0,4251 ONTARIO ST.,METRO VAN - VANCOUVER,BRITISH COLUMBIA,V5V 3G8,-8,49.24778,-123.10417,80,1974-01-01,31/12/1998,,,N,,,,,,,,,,,,,,,PE,LU,P6,R,na,Vancouver (B.C.),15. Greater Vancouver,"Vancouver, CY 15 022","933. Vancouver, CMA/RMR",Lower Fraser Valley,
100105,739 WEST HASTINGS STREET,0,739 WEST HASTINGS STREET,METRO VAN - VANCOUVER,BRITISH COLUMBIA,,-8,49.28557,-123.11412,34,1974-01-01,1975-12-31,,,N,,,,,,,,,,,,,,,T,LU,P6,R,na,Vancouver (B.C.),15. Greater Vancouver,"Vancouver, CY 15 022","933. Vancouver, CMA/RMR",Lower Fraser Valley,
100106,2294 WEST 10TH AVENUE,0,2294 WEST 10TH AVENUE,METRO VAN - VANCOUVER,BRITISH COLUMBIA,V6K 2H8,-8,49.2625,-123.15611,45,1974-01-01,1986-12-31,,,N,,,,,,,,,,,,,,,PE,LU,P6,R,na,Vancouver (B.C.),15. Greater Vancouver,"Vancouver, CY 15 022","933. Vancouver, CMA/RMR",Lower Fraser Valley,
100108,MARPOLE,0,250 WEST 70TH AVENUE,METRO VAN - VANCOUVER,BRITISH COLUMBIA,V5X 2X1,-8,49.20972,-123.11389,7,1974-01-01,1993-12-31,,,N,,,,,,,,,,,,,,,PE,LU,P5,R,na,Vancouver (B.C.),15. Greater Vancouver,"Vancouver, CY 15 022","933. Vancouver, CMA/RMR",Lower Fraser Valley,
100109,BC HYDRO,0,HORNBY/SMYTHE,METRO VAN - VANCOUVER,BRITISH COLUMBIA,,-8,49.28111,-123.12361,41,1975-01-01,1980-12-31,,,N,,,,,,,,,,,,,,,T,LU,P6,R,na,Vancouver (B.C.),15. Greater Vancouver,"Vancouver, CY 15 022","933. Vancouver, CMA/RMR",Lower Fraser Valley,
100110,KENSINGTON PARK,1,700 HAMMARSKJOLD DRIVE,METRO VAN - BURNABY,BRITISH COLUMBIA,V5B 3Z9 ,-8,49.279214,-122.970707,104,1975-01-01,,,"4.1m SO2, TRS, NO2, CO, O3; 5.4m PM2.5; 5.3m PM10; 12.5m Tair; 13.5m Wspd",N,X,X,X,X,X,X,X,X,,,,,,,T,LU,P4,R,NE,Vancouver (B.C.),15. Greater Vancouver,"Burnaby, CY 15 025","933. Vancouver, CMA/RMR",Lower Fraser Valley,
100111,ROCKY POINT PARK,1,MOODY & ESPLANADE ST.,METRO VAN - PORT MOODY,BRITISH COLUMBIA,V3H 3R5,-8,49.280893,-122.849291,6,1977-01-01,,,"6m SO2, TRS, NO2, CO, O3; 6.4m PM2.5; 6.2m PM10; 6.1m Carb; 5.6m dichot PM; 5.3m Precip; 11.8m Tair; 12.8m Wspd",N,X,X,X,X,X,X,X,X,X,,,X,X,,PE,LU,P5,W,NE,Vancouver (B.C.),15. Greater Vancouver,"Port Moody, CY 15 043","933. Vancouver, CMA/RMR",Lower Fraser Valley,2
100112,DOWNTOWN VANCOUVER,1,ROBSON/HORNBY,METRO VAN - VANCOUVER,BRITISH COLUMBIA,V6Z 2C5,-8,49.282272,-123.12188,32,1980-01-01,,,3.8,N,X,X,X,X,X,X,,,,,,,,,T,LU,P6,R,MI,Vancouver (B.C.),15. Greater Vancouver,"Vancouver, CY 15 022","933. Vancouver, CMA/RMR",Lower Fraser Valley,
100113,ANNACIS ISLAND  DELTA,0,ANNACIS ISLAND  DELTA,METRO VAN - DELTA,BRITISH COLUMBIA,,-8,49.16444,-122.93,6,1981-01-01,31/12/1998,,"9.6m Tair, RH; 4.1m Precip; 10m Wspd",N,,,,,,,,,,,,,,,T,LU,P4,R,na,Vancouver (B.C.),15. Greater Vancouver,"Delta, DM 15 011","933. Vancouver, CMA/RMR",Lower Fraser Valley,
100114,MUNICIPAL HALL  RICHMOND,0,MUNICIPAL HALL  RICHMOND,METRO VAN - RICHMOND,BRITISH COLUMBIA,,-8,49.16361,-123.13639,10,1981-01-01,31/12/1997,,,N,,,,,,,,,,,,,,,T,LU,P6,R,na,Vancouver (B.C.),15. Greater Vancouver,"Richmond, CY 15 015","933. Vancouver, CMA/RMR",Lower Fraser Valley,
100115,NEWTON ELEM. SCH.  SURREY,0,13359 81ST AVENUE SURREY,METRO VAN - SURREY,BRITISH COLUMBIA,V3W 3C5,-8,49.15083,-122.85167,63,1981-01-01,31/07/1995,,,N,,,,,,,,,,,,,,,PE,LU,P6,R,na,Vancouver (B.C.),15. Greater Vancouver,"Surrey, CY 15 004","933. Vancouver, CMA/RMR",Lower Fraser Valley,
100116,CENTRAL LONSDALE,0,163 EAST 13TH ST. N. VANCOUVER,METRO VAN - VANCOUVER,BRITISH COLUMBIA,,-8,49.32028,-123.06861,124,1981-01-01,31/12/1998,,,N,,,,,,,,,,,,,,,T,LU,P5,R,na,Vancouver (B.C.),15. Greater Vancouver,"North Vancouver, CY 15 051","933. Vancouver, CMA/RMR",Lower Fraser Valley,
